player_name,Type,description,game_type,inning,inning_topbot,home_team,away_team,balls,strikes,stand,p_throws,plate_x,plate_z,sz_top,sz_bot,Ump_HP,Ump_Nation,Ump_Continent,actual,called,error,error_type,batter_team,pitcher_team,batter_continent,pitcher_continent,round,dist_x,dist_z,pmax_dist,border_dist,border_dist_inch,plate_x_abs,plate_z_norm,count_label,stand_L,p_throws_L,round_T,bat_Asia,bat_Europe,bat_LatAm,bat_Oceania,pit_Asia,pit_Europe,pit_LatAm,pit_Oceania
"Guerrero Jr., Vladimir",st-st,called_strike,F,1,Bot,DOM,NED,0,0,R,R,0.820674257,1.802956382,3.209,1.619,Lance Barksdale,USA,North America,strike,strike,0,st-st,DOM,NED,Latin America,Europe,Preliminary,0.112374257,-0.183956382,0.112374257,0.112374257,1.348491084,0.820674257,0.115695838,0-0,0,0,0,0,0,1,0,0,1,0,0
"Rojo, Lucas",st-st,called_strike,F,6,Top,MEX,BRA,0,0,R,L,0.706271778,2.272318261,2.943,1.485,Scott Barry,USA,North America,strike,strike,0,st-st,BRA,MEX,Latin America,North America,Preliminary,-0.002028222,-0.670681739,-0.002028222,0.002028222,0.024338664,0.706271778,0.539998807,0-0,0,1,0,0,0,1,0,0,0,0,0
"Dale, Jarryd",st-st,called_strike,F,1,Top,JPN,AUS,0,0,R,R,-0.052471622,2.26990631,3.299,1.665,Chad Fairchild,USA,North America,strike,strike,0,st-st,AUS,JPN,Oceania,Asia,Preliminary,-0.655828378,-0.60490631,-0.60490631,0.60490631,7.25887572,0.052471622,0.3701997,0-0,0,0,0,0,0,0,1,1,0,0,0
"Tejada, Rub?n",st-st,called_strike,F,6,Top,CAN,PAN,2,1,R,L,0.520797523,1.528752807,3.165,1.598,Nestor Ceja,MEX,North America,strike,strike,0,st-st,PAN,CAN,Latin America,North America,Preliminary,-0.187502477,0.069247193,0.069247193,0.069247193,0.830966316,0.520797523,-0.044190934,2岿 1老,0,1,0,0,0,1,0,0,0,0,0
"Wu, Nien-Ting",st-st,called_strike,F,2,Top,KOR,TPE,0,0,L,L,-0.350229324,2.902087945,3.121,1.575,Manny Gonzalez,VEN,South American,strike,strike,0,st-st,TPE,KOR,Asia,Asia,Preliminary,-0.358070676,-0.218912055,-0.218912055,0.218912055,2.62694466,0.350229324,0.858400999,0-0,1,1,0,1,0,0,0,1,0,0,0
"Cuthbert, Cheslor",st-st,called_strike,F,2,Top,ISR,NCA,0,0,R,R,0.794572083,3.174803892,3.255,1.643,Alejandro Pecero,CUB,North America,strike,strike,0,st-st,NCA,ISR,Latin America,Europe,Preliminary,0.086272083,-0.080196108,0.086272083,0.086272083,1.035264996,0.794572083,0.950250553,0-0,0,0,0,0,0,1,0,0,1,0,0
"Jones, Druw",st-st,called_strike,F,6,Top,DOM,NED,0,0,R,R,0.138483336,1.887006178,3.291,1.661,Lance Barksdale,USA,North America,strike,strike,0,st-st,NED,DOM,Europe,Latin America,Preliminary,-0.569816664,-0.226006178,-0.226006178,0.226006178,2.712074136,0.138483336,0.138654097,0-0,0,0,0,0,1,0,0,0,0,1,0
"Jim?nez, Leo",st-st,called_strike,F,5,Top,CAN,PAN,0,0,R,L,-0.416068134,2.183554921,3.118,1.574,Nestor Ceja,MEX,North America,strike,strike,0,st-st,PAN,CAN,Latin America,North America,Preliminary,-0.292231866,-0.609554921,-0.292231866,0.292231866,3.506782392,0.416068134,0.394789457,0-0,0,1,0,0,0,1,0,0,0,0,0
"Chisholm Jr., Jazz",st-st,called_strike,F,5,Top,ITA,GBR,0,0,L,R,-0.600618171,2.878700178,3.156,1.593,David Arrieta,VEN,South American,strike,strike,0,st-st,GBR,ITA,Europe,Europe,Preliminary,-0.107681829,-0.277299822,-0.107681829,0.107681829,1.292181948,0.600618171,0.822584887,0-0,1,0,0,0,1,0,0,0,1,0,0
"Diaz, Jordan",st-st,called_strike,F,3,Top,CUB,COL,2,0,R,R,-0.211172564,1.936075735,3.24,1.54,Tripp Gibson,USA,North America,strike,strike,0,st-st,COL,CUB,Latin America,Latin America,Preliminary,-0.497127436,-0.396075735,-0.396075735,0.396075735,4.75290882,0.211172564,0.232985726,Feb-00,0,0,0,0,0,1,0,0,0,1,0
"Murray, BJ",st-st,called_strike,F,1,Top,ITA,GBR,2,1,L,R,-0.03475588,1.779380082,3.158,1.594,David Arrieta,VEN,South American,strike,strike,0,st-st,GBR,ITA,Europe,Europe,Preliminary,-0.67354412,-0.185380082,-0.185380082,0.185380082,2.224560984,0.03475588,0.118529464,2岿 1老,1,0,0,0,1,0,0,0,1,0,0
"Wakatsuki, Kenya",st-st,called_strike,F,4,Bot,JPN,AUS,0,0,R,R,-0.336267378,2.563510489,3.165,1.598,Chad Fairchild,USA,North America,strike,strike,0,st-st,JPN,AUS,Asia,Oceania,Preliminary,-0.372032622,-0.601489511,-0.372032622,0.372032622,4.464391464,0.336267378,0.616152195,0-0,0,0,0,1,0,0,0,0,0,0,1
"Cappe, Yiddi",st-st,called_strike,F,4,Bot,CUB,COL,0,1,R,R,0.15092812,2.652926994,3.344,1.688,Tripp Gibson,USA,North America,strike,strike,0,st-st,CUB,COL,Latin America,Latin America,Preliminary,-0.55737188,-0.691073006,-0.55737188,0.55737188,6.68846256,0.15092812,0.582685383,0-1,0,0,0,0,0,1,0,0,0,1,0
"Ahn, Hyun Min",st-st,called_strike,F,2,Bot,KOR,TPE,0,1,R,R,-0.140758312,1.626445367,3.21,1.62,Manny Gonzalez,VEN,South American,strike,strike,0,st-st,KOR,TPE,Asia,Asia,Preliminary,-0.567541688,-0.006445367,-0.006445367,0.006445367,0.077344404,0.140758312,0.00405369,0-1,0,0,0,1,0,0,0,1,0,0,0
"Wells, Austin",st-st,called_strike,F,6,Bot,DOM,NED,0,1,L,R,-0.744227661,1.715294679,3.254,1.642,Lance Barksdale,USA,North America,strike,strike,0,st-st,DOM,NED,Latin America,Europe,Preliminary,0.035927661,-0.073294679,0.035927661,0.035927661,0.431131932,0.744227661,0.045468163,0-1,1,0,0,0,0,1,0,0,1,0,0
"Mascai, Victor",st-st,called_strike,F,5,Top,MEX,BRA,0,1,L,R,0.401772171,2.729130564,3.299,1.665,Scott Barry,USA,North America,strike,strike,0,st-st,BRA,MEX,Latin America,North America,Preliminary,-0.306527829,-0.569869436,-0.306527829,0.306527829,3.678333948,0.401772171,0.651242695,0-1,1,0,0,0,0,1,0,0,0,0,0
"Ito, Vitor",st-st,called_strike,F,6,Top,MEX,BRA,0,1,L,L,-0.643639086,2.001241895,3.121,1.575,Scott Barry,USA,North America,strike,strike,0,st-st,BRA,MEX,Latin America,North America,Preliminary,-0.064660914,-0.426241895,-0.064660914,0.064660914,0.775930968,0.643639086,0.275706271,0-1,1,1,0,0,0,1,0,0,0,0,0
"Tejada, Rub?n",st-st,called_strike,F,6,Top,CAN,PAN,1,0,R,L,-0.541533176,2.918501055,3.165,1.598,Nestor Ceja,MEX,North America,strike,strike,0,st-st,PAN,CAN,Latin America,North America,Preliminary,-0.166766824,-0.246498945,-0.166766824,0.166766824,2.001201888,0.541533176,0.842693717,Jan-00,0,1,0,0,0,1,0,0,0,0,0
"Bazzana, Travis",st-st,called_strike,F,5,Top,JPN,AUS,0,1,L,L,-0.036867769,2.709572299,3.179,1.604,Chad Fairchild,USA,North America,strike,strike,0,st-st,AUS,JPN,Oceania,Asia,Preliminary,-0.671432231,-0.469427701,-0.469427701,0.469427701,5.633132412,0.036867769,0.701950666,0-1,1,1,0,0,0,0,1,1,0,0,0
"Alvarez Jr., Nacho",st-st,called_strike,F,1,Bot,MEX,BRA,0,0,R,R,0.334944129,3.200063719,3.137,1.583,Scott Barry,USA,North America,strike,strike,0,st-st,MEX,BRA,North America,Latin America,Preliminary,-0.373355871,0.063063719,0.063063719,0.063063719,0.756764628,0.334944129,1.040581544,0-0,0,0,0,0,0,0,0,0,0,1,0
"Murray, BJ",st-st,called_strike,F,8,Top,ITA,GBR,3,0,L,R,0.322338524,1.934670503,3.158,1.594,David Arrieta,VEN,South American,strike,strike,0,st-st,GBR,ITA,Europe,Europe,Preliminary,-0.385961476,-0.340670503,-0.340670503,0.340670503,4.088046036,0.322338524,0.217820015,Mar-00,1,0,0,0,1,0,0,0,1,0,0
"Lin, Lyle",st-st,called_strike,F,5,Top,KOR,TPE,0,0,R,R,-0.537101065,3.109476151,3.225,1.628,Manny Gonzalez,VEN,South American,strike,strike,0,st-st,TPE,KOR,Asia,Asia,Preliminary,-0.171198935,-0.115523849,-0.115523849,0.115523849,1.386286188,0.537101065,0.927661961,0-0,0,0,0,1,0,0,0,1,0,0,0
"Munguia, Ismael",st-st,called_strike,F,1,Top,ISR,NCA,3,1,L,R,-0.508667818,2.584682427,3.01,1.519,Alejandro Pecero,CUB,North America,strike,strike,0,st-st,NCA,ISR,Latin America,Europe,Preliminary,-0.199632182,-0.425317573,-0.199632182,0.199632182,2.395586184,0.508667818,0.714743412,3岿 1老,1,0,0,0,0,1,0,0,1,0,0
"Ahn, Hyun Min",st-st,called_strike,F,2,Bot,KOR,TPE,0,0,R,R,0.733868451,2.417296975,3.21,1.62,Manny Gonzalez,VEN,South American,strike,strike,0,st-st,KOR,TPE,Asia,Asia,Preliminary,0.025568451,-0.792703025,0.025568451,0.025568451,0.306821412,0.733868451,0.501444638,0-0,0,0,0,1,0,0,0,1,0,0,0
"Young, Jared",st-st,called_strike,F,5,Bot,CAN,PAN,0,0,L,L,0.120416001,2.561357574,3.281,1.656,Nestor Ceja,MEX,North America,strike,strike,0,st-st,CAN,PAN,North America,Latin America,Preliminary,-0.587883999,-0.719642426,-0.587883999,0.587883999,7.054607988,0.120416001,0.557143122,0-0,1,1,0,0,0,0,0,0,0,1,0
"Kim, Hyeseong",st-st,called_strike,F,8,Bot,KOR,TPE,1,0,L,R,0.355672621,2.382971312,3.124,1.577,Manny Gonzalez,VEN,South American,strike,strike,0,st-st,KOR,TPE,Asia,Asia,Preliminary,-0.352627379,-0.741028688,-0.352627379,0.352627379,4.231528548,0.355672621,0.520989859,Jan-00,1,0,0,1,0,0,0,1,0,0,0
"Caminero, Junior",st-st,called_strike,F,3,Bot,DOM,NED,1,0,R,R,0.16748138,2.091644992,3.244,1.637,Lance Barksdale,USA,North America,strike,strike,0,st-st,DOM,NED,Latin America,Europe,Preliminary,-0.54081862,-0.454644992,-0.454644992,0.454644992,5.455739904,0.16748138,0.282915365,Jan-00,0,0,0,0,0,1,0,0,1,0,0
"Ito, Vitor",st-st,called_strike,F,6,Top,MEX,BRA,0,0,L,L,-0.495398102,1.714325807,3.121,1.575,Scott Barry,USA,North America,strike,strike,0,st-st,BRA,MEX,Latin America,North America,Preliminary,-0.212901898,-0.139325807,-0.139325807,0.139325807,1.671909684,0.495398102,0.090120186,0-0,1,1,0,0,0,1,0,0,0,0,0
"Bazzana, Travis",st-st,called_strike,F,5,Top,JPN,AUS,0,0,L,L,-0.14895453,2.374266093,3.179,1.604,Chad Fairchild,USA,North America,strike,strike,0,st-st,AUS,JPN,Oceania,Asia,Preliminary,-0.55934547,-0.770266093,-0.55934547,0.55934547,6.71214564,0.14895453,0.489057837,0-0,1,1,0,0,0,0,1,1,0,0,0
"Thompson, Trayce",st-st,called_strike,F,7,Top,ITA,GBR,0,0,R,R,-0.211559057,3.408968244,3.34,1.66,David Arrieta,VEN,South American,strike,strike,0,st-st,GBR,ITA,Europe,Europe,Preliminary,-0.496740943,0.068968244,0.068968244,0.068968244,0.827618928,0.211559057,1.041052526,0-0,0,0,0,0,1,0,0,0,1,0,0
"Ramos, Jose",st-st,called_strike,F,9,Top,CAN,PAN,3,2,R,L,-0.543220196,1.854560889,3.202,1.616,Nestor Ceja,MEX,North America,strike,strike,0,st-st,PAN,CAN,Latin America,North America,Preliminary,-0.165079804,-0.238560889,-0.165079804,0.165079804,1.980957648,0.543220196,0.150416702,3岿 2老,0,1,0,0,0,1,0,0,0,0,0
"Amaya, Miguel",st-st,called_strike,F,4,Top,CAN,PAN,1,1,R,L,0.401931936,1.77240979,3.249,1.64,Nestor Ceja,MEX,North America,strike,strike,0,st-st,PAN,CAN,Latin America,North America,Preliminary,-0.306368064,-0.13240979,-0.13240979,0.13240979,1.58891748,0.401931936,0.082293219,1岿 1老,0,1,0,0,0,1,0,0,0,0,0
"Eaton, Nate",st-st,called_strike,F,9,Top,ITA,GBR,0,0,R,R,-0.182458099,2.393545914,3.151,1.59,David Arrieta,VEN,South American,strike,strike,0,st-st,GBR,ITA,Europe,Europe,Preliminary,-0.525841901,-0.757454086,-0.525841901,0.525841901,6.310102812,0.182458099,0.514763558,0-0,0,0,0,0,1,0,0,0,1,0,0
"Diaz, Jordan",st-st,called_strike,F,7,Top,CUB,COL,0,0,R,R,0.727748457,2.325901532,3.24,1.54,Tripp Gibson,USA,North America,strike,strike,0,st-st,COL,CUB,Latin America,Latin America,Preliminary,0.019448457,-0.785901532,0.019448457,0.019448457,0.233381484,0.727748457,0.462295019,0-0,0,0,0,0,0,1,0,0,0,1,0
"Despaigne, Alfredo",st-st,called_strike,F,1,Bot,CUB,COL,0,0,R,R,0.681216826,2.829073326,2.987,1.508,Tripp Gibson,USA,North America,strike,strike,0,st-st,CUB,COL,Latin America,Latin America,Preliminary,-0.027083174,-0.157926674,-0.027083174,0.027083174,0.324998088,0.681216826,0.89322064,0-0,0,0,0,0,0,1,0,0,0,1,0
"Cappe, Yiddi",st-st,called_strike,F,2,Bot,CUB,COL,0,0,R,R,0.807397808,2.095939214,3.344,1.688,Tripp Gibson,USA,North America,strike,strike,0,st-st,CUB,COL,Latin America,Latin America,Preliminary,0.099097808,-0.407939214,0.099097808,0.099097808,1.189173696,0.807397808,0.246340105,0-0,0,0,0,0,0,1,0,0,0,1,0
"Canzone, Dominic",st-st,called_strike,F,2,Bot,ITA,GBR,0,0,L,R,-0.649482301,2.746886331,3.209,1.619,David Arrieta,VEN,South American,strike,strike,0,st-st,ITA,GBR,Europe,Europe,Preliminary,-0.058817699,-0.462113669,-0.058817699,0.058817699,0.705812388,0.649482301,0.709362472,0-0,1,0,0,0,1,0,0,0,1,0,0
"Gelof, Jake",st-st,called_strike,F,5,Bot,ISR,NCA,1,1,R,R,-0.439491395,1.716764254,3.21,1.62,Alejandro Pecero,CUB,North America,strike,strike,0,st-st,ISR,NCA,Europe,Latin America,Preliminary,-0.268808605,-0.096764254,-0.096764254,0.096764254,1.161171048,0.439491395,0.060858021,1岿 1老,0,0,0,0,1,0,0,0,0,1,0
"Soto, Juan",st-st,called_strike,F,5,Bot,DOM,NED,0,0,L,R,0.344940061,3.174312822,3.259,1.645,Lance Barksdale,USA,North America,strike,strike,0,st-st,DOM,NED,Latin America,Europe,Preliminary,-0.363359939,-0.084687178,-0.084687178,0.084687178,1.016246136,0.344940061,0.947529629,0-0,1,0,0,0,0,1,0,0,1,0,0
"Kim, Hyeseong",st-st,called_strike,F,6,Bot,KOR,TPE,1,0,L,L,-0.349389697,2.46424461,3.124,1.577,Manny Gonzalez,VEN,South American,strike,strike,0,st-st,KOR,TPE,Asia,Asia,Preliminary,-0.358910303,-0.65975539,-0.358910303,0.358910303,4.306923636,0.349389697,0.573525928,Jan-00,1,1,0,1,0,0,0,1,0,0,0
"Bradfield Jr., Enrique",st-st,called_strike,F,8,Top,CAN,PAN,0,0,L,L,-0.214082314,1.898862857,3.166,1.598,Nestor Ceja,MEX,North America,strike,strike,0,st-st,PAN,CAN,Latin America,North America,Preliminary,-0.494217686,-0.300862857,-0.300862857,0.300862857,3.610354284,0.214082314,0.191876822,0-0,1,1,0,0,0,1,0,0,0,0,0
"Solano, Donovan",st-st,called_strike,F,8,Top,CUB,COL,0,0,R,R,0.72785879,2.581724075,3.19,1.46,Tripp Gibson,USA,North America,strike,strike,0,st-st,COL,CUB,Latin America,Latin America,Preliminary,0.01955879,-0.608275925,0.01955879,0.01955879,0.23470548,0.72785879,0.648395419,0-0,0,0,0,0,0,1,0,0,0,1,0
"Murray, BJ",st-st,called_strike,F,1,Top,ITA,GBR,0,0,L,R,-0.571177104,1.664641379,3.158,1.594,David Arrieta,VEN,South American,strike,strike,0,st-st,GBR,ITA,Europe,Europe,Preliminary,-0.137122896,-0.070641379,-0.070641379,0.070641379,0.847696548,0.571177104,0.045167122,0-0,1,0,0,0,1,0,0,0,1,0,0
"Frias, Dayan",st-st,called_strike,F,6,Top,CUB,COL,0,2,R,L,0.503351534,1.87201897,3.07,1.549,Tripp Gibson,USA,North America,strike,strike,0,st-st,COL,CUB,Latin America,Latin America,Preliminary,-0.204948466,-0.32301897,-0.204948466,0.204948466,2.459381592,0.503351534,0.212372761,0-2,0,1,0,0,0,1,0,0,0,1,0
"Kondoh, Kensuke",st-st,called_strike,F,1,Bot,JPN,AUS,0,0,L,R,-0.134292798,2.474732222,2.987,1.508,Chad Fairchild,USA,North America,strike,strike,0,st-st,JPN,AUS,Asia,Oceania,Preliminary,-0.574007202,-0.512267778,-0.512267778,0.512267778,6.147213336,0.134292798,0.653639095,0-0,1,0,0,1,0,0,0,0,0,0,1
"Dezenzo, Zach",st-st,called_strike,F,7,Bot,ITA,GBR,2,0,R,R,-0.49212451,2.366733237,3.418,1.725,David Arrieta,VEN,South American,strike,strike,0,st-st,ITA,GBR,Europe,Europe,Preliminary,-0.21617549,-0.641733237,-0.21617549,0.21617549,2.59410588,0.49212451,0.379050937,Feb-00,0,0,0,0,1,0,0,0,1,0,0
"Albies, Ozzie",st-st,called_strike,F,2,Top,DOM,NED,0,1,L,R,-0.33346529,2.854971156,2.985,1.506,Lance Barksdale,USA,North America,strike,strike,0,st-st,NED,DOM,Europe,Latin America,Preliminary,-0.37483471,-0.130028844,-0.130028844,0.130028844,1.560346128,0.33346529,0.91208327,0-1,1,0,0,0,1,0,0,0,0,1,0
"Julien, Edouard",st-st,called_strike,F,6,Bot,CAN,PAN,1,2,L,L,-0.672962516,2.069273695,3.235,1.633,Nestor Ceja,MEX,North America,strike,strike,0,st-st,CAN,PAN,North America,Latin America,Preliminary,-0.035337484,-0.436273695,-0.035337484,0.035337484,0.424049808,0.672962516,0.272330646,1岿 2老,1,1,0,0,0,0,0,0,0,1,0
"Horwitz, Spencer",st-st,called_strike,F,5,Bot,ISR,NCA,0,0,L,L,-0.297293459,2.32769443,3.133,1.581,Alejandro Pecero,CUB,North America,strike,strike,0,st-st,ISR,NCA,Europe,Latin America,Preliminary,-0.411006541,-0.74669443,-0.411006541,0.411006541,4.932078492,0.297293459,0.481117545,0-0,1,1,0,0,1,0,0,0,0,1,0
"Stubbs, Garrett",st-st,called_strike,F,2,Bot,ISR,NCA,0,0,L,R,-0.377482741,2.966660211,3.073,1.551,Alejandro Pecero,CUB,North America,strike,strike,0,st-st,ISR,NCA,Europe,Latin America,Preliminary,-0.330817259,-0.106339789,-0.106339789,0.106339789,1.276077468,0.377482741,0.930131545,0-0,1,0,0,0,1,0,0,0,0,1,0
"Gomes, Gabriel",st-st,called_strike,F,6,Top,MEX,BRA,0,1,R,L,-0.116417806,1.966710809,3.076,1.553,Scott Barry,USA,North America,strike,strike,0,st-st,BRA,MEX,Latin America,North America,Preliminary,-0.591882194,-0.413710809,-0.413710809,0.413710809,4.964529708,0.116417806,0.271642028,0-1,0,1,0,0,0,1,0,0,0,0,0
"Fischer, Andrew",st-st,called_strike,F,5,Bot,ITA,GBR,0,0,L,R,0.828505701,1.757298576,3.224,1.627,David Arrieta,VEN,South American,strike,strike,0,st-st,ITA,GBR,Europe,Europe,Preliminary,0.120205701,-0.130298576,0.120205701,0.120205701,1.442468412,0.828505701,0.08158959,0-0,1,0,0,0,1,0,0,0,1,0,0
"Bernal, Leo",st-st,called_strike,F,1,Top,CAN,PAN,0,1,L,R,-0.588424262,2.360091094,3.203,1.617,Nestor Ceja,MEX,North America,strike,strike,0,st-st,PAN,CAN,Latin America,North America,Preliminary,-0.119875738,-0.743091094,-0.119875738,0.119875738,1.438508856,0.588424262,0.468531585,0-1,1,0,0,0,0,1,0,0,0,0,0
"Solano, Donovan",st-st,called_strike,F,7,Top,CUB,COL,3,0,R,R,-0.204753943,2.266456735,3.19,1.46,Tripp Gibson,USA,North America,strike,strike,0,st-st,COL,CUB,Latin America,Latin America,Preliminary,-0.503546057,-0.806456735,-0.503546057,0.503546057,6.042552684,0.204753943,0.466159962,Mar-00,0,0,0,0,0,1,0,0,0,1,0
"Castillo, Luis",st-st,called_strike,F,7,Top,CAN,PAN,3,2,R,L,-0.236884585,1.892156787,3.165,1.598,Nestor Ceja,MEX,North America,strike,strike,0,st-st,PAN,CAN,Latin America,North America,Preliminary,-0.471415415,-0.294156787,-0.294156787,0.294156787,3.529881444,0.236884585,0.187719711,3岿 2老,0,1,0,0,0,1,0,0,0,0,0
"Munguia, Ismael",st-st,called_strike,F,1,Top,ISR,NCA,1,0,L,R,0.452384308,1.525895344,3.01,1.519,Alejandro Pecero,CUB,North America,strike,strike,0,st-st,NCA,ISR,Latin America,Europe,Preliminary,-0.255915692,-0.006895344,-0.006895344,0.006895344,0.082744128,0.452384308,0.004624644,Jan-00,1,0,0,0,0,1,0,0,1,0,0
"Suzuki, Seiya",st-st,called_strike,F,5,Bot,JPN,AUS,2,1,R,L,-0.045487913,2.990513676,3.178,1.604,Chad Fairchild,USA,North America,strike,strike,0,st-st,JPN,AUS,Asia,Oceania,Preliminary,-0.662812087,-0.187486324,-0.187486324,0.187486324,2.249835888,0.045487913,0.880885436,2岿 1老,0,1,0,1,0,0,0,0,0,0,1
"Guibert, Yoelkis",st-st,called_strike,F,8,Bot,CUB,COL,3,0,L,R,-0.028453056,1.58357545,3.121,1.575,Tripp Gibson,USA,North America,strike,strike,0,st-st,CUB,COL,Latin America,Latin America,Preliminary,-0.679846944,-0.00857545,-0.00857545,0.00857545,0.1029054,0.028453056,0.005546863,Mar-00,1,0,0,0,0,1,0,0,0,1,0
"Rafaela, Ceddanne",st-st,called_strike,F,6,Top,DOM,NED,0,0,R,R,0.519705417,2.344947236,3.11,1.57,Lance Barksdale,USA,North America,strike,strike,0,st-st,NED,DOM,Europe,Latin America,Preliminary,-0.188594583,-0.765052764,-0.188594583,0.188594583,2.263134996,0.519705417,0.503212491,0-0,0,0,0,0,1,0,0,0,0,1,0
"O'Neill, Tyler",st-st,called_strike,F,1,Bot,CAN,PAN,2,1,R,R,0.415872393,2.622812063,3.097,1.563,Nestor Ceja,MEX,North America,strike,strike,0,st-st,CAN,PAN,North America,Latin America,Preliminary,-0.292427607,-0.474187937,-0.292427607,0.292427607,3.509131284,0.415872393,0.690881397,2岿 1老,0,0,0,0,0,0,0,0,0,1,0
"Rojo, Lucas",st-st,called_strike,F,4,Top,MEX,BRA,0,0,R,R,-0.426755943,1.831165646,2.943,1.485,Scott Barry,USA,North America,strike,strike,0,st-st,BRA,MEX,Latin America,North America,Preliminary,-0.281544057,-0.346165646,-0.281544057,0.281544057,3.378528684,0.426755943,0.237424997,0-0,0,0,0,0,0,1,0,0,0,0,0
"Bernal, Leo",st-st,called_strike,F,1,Top,CAN,PAN,0,0,L,R,0.54025197,1.755362523,3.203,1.617,Nestor Ceja,MEX,North America,strike,strike,0,st-st,PAN,CAN,Latin America,North America,Preliminary,-0.16804803,-0.138362523,-0.138362523,0.138362523,1.660350276,0.54025197,0.087239926,0-0,1,0,0,0,0,1,0,0,0,0,0
"Campero, Gustavo",st-st,called_strike,F,9,Top,CUB,COL,0,0,L,R,-0.475847603,1.612593653,2.956,1.492,Tripp Gibson,USA,North America,strike,strike,0,st-st,COL,CUB,Latin America,Latin America,Preliminary,-0.232452397,-0.120593653,-0.120593653,0.120593653,1.447123836,0.475847603,0.082372714,0-0,1,0,0,0,0,1,0,0,0,1,0
"Frias, Dayan",st-st,called_strike,F,6,Top,CUB,COL,0,0,R,L,0.393216189,3.113636328,3.07,1.549,Tripp Gibson,USA,North America,strike,strike,0,st-st,COL,CUB,Latin America,Latin America,Preliminary,-0.315083811,0.043636328,0.043636328,0.043636328,0.523635936,0.393216189,1.028689236,0-0,0,1,0,0,0,1,0,0,0,1,0
"Koperniak, Matt",st-st,called_strike,F,7,Top,ITA,GBR,1,1,L,R,-0.38523854,2.747458275,3.216,1.623,David Arrieta,VEN,South American,strike,strike,0,st-st,GBR,ITA,Europe,Europe,Preliminary,-0.32306146,-0.468541725,-0.32306146,0.32306146,3.87673752,0.38523854,0.705874623,1岿 1老,1,0,0,0,1,0,0,0,1,0,0
"Lin, An-Ko",st-st,called_strike,F,4,Top,KOR,TPE,1,0,L,R,0.105753544,2.518928369,3.21,1.62,Manny Gonzalez,VEN,South American,strike,strike,0,st-st,TPE,KOR,Asia,Asia,Preliminary,-0.602546456,-0.691071631,-0.602546456,0.602546456,7.230557472,0.105753544,0.565363754,Jan-00,1,0,0,1,0,0,0,1,0,0,0
"Arruebarrena, Erisbel",st-st,called_strike,F,4,Bot,CUB,COL,3,2,R,R,0.562644629,3.198979291,3.255,1.643,Tripp Gibson,USA,North America,strike,strike,0,st-st,CUB,COL,Latin America,Latin America,Preliminary,-0.145655371,-0.056020709,-0.056020709,0.056020709,0.672248508,0.562644629,0.965247699,3岿 2老,0,0,0,0,0,1,0,0,0,1,0
"Horwitz, Spencer",st-st,called_strike,F,6,Bot,ISR,NCA,0,0,L,L,-0.544446415,2.308105716,3.133,1.581,Alejandro Pecero,CUB,North America,strike,strike,0,st-st,ISR,NCA,Europe,Latin America,Preliminary,-0.163853585,-0.727105716,-0.163853585,0.163853585,1.96624302,0.544446415,0.468495951,0-0,1,1,0,0,1,0,0,0,0,1,0
"Moon, Hyun Bin",st-st,called_strike,F,8,Bot,KOR,TPE,2,1,L,R,0.411203957,1.649851491,3.076,1.553,Manny Gonzalez,VEN,South American,strike,strike,0,st-st,KOR,TPE,Asia,Asia,Preliminary,-0.297096043,-0.096851491,-0.096851491,0.096851491,1.162217892,0.411203957,0.063592575,2岿 1老,1,0,0,1,0,0,0,1,0,0,0
"Lee, Jung Hoo",st-st,called_strike,F,1,Bot,KOR,TPE,1,0,L,R,-0.206010208,2.782967433,3.224,1.627,Manny Gonzalez,VEN,South American,strike,strike,0,st-st,KOR,TPE,Asia,Asia,Preliminary,-0.502289792,-0.441032567,-0.441032567,0.441032567,5.292390804,0.206010208,0.72383684,Jan-00,1,0,0,1,0,0,0,1,0,0,0
"Marte, Ketel",st-st,called_strike,F,7,Bot,DOM,NED,0,0,L,R,-0.28827358,1.958500838,3.218,1.624,Lance Barksdale,USA,North America,strike,strike,0,st-st,DOM,NED,Latin America,Europe,Preliminary,-0.42002642,-0.334500838,-0.334500838,0.334500838,4.014010056,0.28827358,0.209849961,0-0,1,0,0,0,0,1,0,0,1,0,0
"Reginatto, Leonardo",st-st,called_strike,F,1,Top,MEX,BRA,0,0,R,R,-0.303557658,2.488127053,3.299,1.665,Scott Barry,USA,North America,strike,strike,0,st-st,BRA,MEX,Latin America,North America,Preliminary,-0.404742342,-0.810872947,-0.404742342,0.404742342,4.856908104,0.303557658,0.503749726,0-0,0,0,0,0,0,1,0,0,0,0,0
"Dale, Jarryd",st-st,called_strike,F,9,Top,JPN,AUS,0,0,R,R,0.750011778,2.582518746,3.299,1.665,Chad Fairchild,USA,North America,strike,strike,0,st-st,AUS,JPN,Oceania,Asia,Preliminary,0.041711778,-0.716481254,0.041711778,0.041711778,0.500541336,0.750011778,0.56151698,0-0,0,0,0,0,0,0,1,1,0,0,0
"Mead, Curtis",st-st,called_strike,F,8,Top,JPN,AUS,0,0,R,R,0.315815448,2.526009672,3.247,1.639,Chad Fairchild,USA,North America,strike,strike,0,st-st,AUS,JPN,Oceania,Asia,Preliminary,-0.392484552,-0.720990328,-0.392484552,0.392484552,4.709814624,0.315815448,0.55162293,0-0,0,0,0,0,0,0,1,1,0,0,0
