Type,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,description,zone,des,game_type,stand,p_throws,home_team,away_team,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,outs_when_up,inning,inning_topbot,Ump_HP,Ump_Nation,Ump_Continent,Ump_Birth,Ump_year,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,spin_axis,delta_home_win_exp,delta_run_exp,delta_pitcher_run_exp,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in
st-st,FC,3/7/2026,86.4,-1.19,6.3,"Rosario, Eddie",592696,642558,called_strike,2,Called Strike,F,L,R,PUR,PAN,S,2,0,0.01,0.62,-0.068836237,3.179256414,1,2,Bot,Laz Diaz,USA,North America,1963,26,2.631460401,-125.9943662,-2.398946812,-0.401981207,22.76475163,-25.2358627,3.206,1.618,87.1,1927,6.3,788137,54.15,13,3,0,0,0,0,0,0,0,0,201,-0.008,-0.071,0.071,0,0,0.566,0.566,30,34,30,35,2.39,-0.01,0.01
st-st,SL,3/7/2026,79.1,-1.58,5.46,"Cuthbert, Cheslor",596144,808721,called_strike,9,Called Strike,F,R,R,NED,NCA,S,0,1,0.89,0.33,0.430653505,1.77521353,0,4,Top,Trent Thomas,AUS,Asia,1975,34,2.641739998,-115.0821095,-1.533963755,7.216144897,24.58058835,-29.1774563,3.255,1.643,78.6,2654,6.3,788108,54.23,29,2,1,0,0,1,0,1,0,1,57,0.006,-0.069,0.069,1,-1,0.627,0.373,36,33,36,34,3.36,-0.89,-0.89
st-st,SI,3/7/2026,85.2,-2.09,4.04,"Gomes, Gabriel",806238,689690,called_strike,7,Called Strike,F,R,R,ITA,BRA,S,0,1,-1.68,0.39,-0.63304852,1.730125786,2,6,Top,Chun Il Soo,KOR,Asia,1968,30,6.923918935,-123.8417771,0.38918892,-18.72567358,27.67621613,-28.57672949,3.076,1.553,85.9,2152,7.1,788126,53.4,39,2,0,0,0,0,0,0,0,0,239,0.003,-0.063,0.063,0,0,0.562,0.438,28,22,28,22,2.79,1.68,1.68
st-st,SL,3/7/2026,86.5,1.81,6.32,"Suzuki, Seiya",673548,838333,called_strike,6,Called Strike,F,R,L,JPN,KOR,S,2,1,-0.4,0.22,0.670419247,2.391497662,2,5,Bot,Todd Tichenor,USA,North America,1976,15,-1.842801066,-126.0499507,-3.42571593,-3.940823096,24.36145349,-29.37363609,3.178,1.604,86.9,2367,6.3,788118,54.17,45,4,5,5,5,5,5,5,5,5,242,-0.006,-0.083,0.083,0,0,0.534,0.534,27,31,28,32,2.81,-0.4,0.4
st-st,FF,3/7/2026,93.3,2.52,6.01,"Levenson, Zach",804241,646241,called_strike,7,Zach Levenson called out on strikes.,F,R,L,VEN,ISR,S,1,2,0.56,1.56,-0.342705398,1.901647242,1,2,Top,Gabe Morales,USA,North America,1984,10,-8.400590077,-135.4181545,-7.921520422,8.770325288,30.84851518,-11.36723791,3.21,1.62,92.1,2396,5.8,788107,54.71,12,4,4,0,0,4,0,4,0,4,148,0.009,-0.203,0.203,4,-4,0.862,0.138,29,24,30,24,1.08,0.56,-0.56
st-st,CH,3/7/2026,82.2,-1.39,4.96,"Acu?a Jr., Ronald",660670,679946,called_strike,6,Called Strike,F,R,R,VEN,ISR,S,1,0,-1.58,0.73,0.746179255,2.393722011,1,6,Bot,Gabe Morales,USA,North America,1984,10,7.972565074,-119.3469406,-0.427580703,-16.62395049,24.90408405,-25.42931103,3.201,1.615,82.7,1647,7,788107,53.54,49,2,5,2,5,2,2,5,5,2,247,-0.003,-0.061,0.061,3,3,0.926,0.926,27,28,28,29,2.69,1.58,1.58
st-st,SL,3/7/2026,82.4,-1.68,6.3,"Caballero, Jos?",676609,664744,called_strike,8,Called Strike,F,R,R,PUR,PAN,S,0,0,-0.02,-0.23,0.148275946,1.516489482,1,10,Top,Laz Diaz,USA,North America,1963,26,4.148342096,-119.8336886,-3.553830902,-1.083193867,25.86681459,-33.85448218,3.083,1.556,82.1,2401,6.4,788137,54.11,75,1,2,2,2,2,2,2,2,2,359,0.216,-0.069,0.069,0,0,0.324,0.676,29,29,29,30,3.63,0.02,0.02
st-st,FF,3/7/2026,90.1,-1.45,6.05,"Bernal, Leo",699024,687879,called_strike,5,Called Strike,F,L,R,PUR,PAN,S,0,0,-0.3,1.47,-0.102343794,2.198613127,0,8,Top,Laz Diaz,USA,North America,1963,26,3.930369424,-131.0705277,-6.532864684,-4.233816547,27.13716233,-14.0077144,3.203,1.617,89.8,2444,6.1,788137,54.43,57,1,1,2,2,1,2,1,2,1,193,0.003,-0.059,0.059,-1,1,0.255,0.745,28,22,29,22,1.33,0.3,-0.3
st-st,SL,3/7/2026,84.6,2.24,5.77,"Lugo, Matthew",683090,665789,called_strike,2,Called Strike,F,R,L,PUR,PAN,S,0,0,-0.24,0.12,-0.118634911,2.987010801,2,7,Bot,Laz Diaz,USA,North America,1963,26,-4.951079812,-123.2120139,-0.180721049,-1.48168734,24.79833123,-31.12342389,3.217,1.624,84.9,2513,6.5,788137,54.02,56,1,1,2,1,2,2,1,1,2,278,-0.016,-0.05,0.05,-1,-1,0.364,0.364,28,25,28,25,3.06,-0.24,0.24
st-st,SL,3/7/2026,79.4,2.02,6.58,"Rosario, Eddie",592696,593604,called_strike,5,Called Strike,F,L,L,PUR,PAN,S,2,1,-0.46,-0.1,-0.047898144,2.663268312,1,9,Bot,Laz Diaz,USA,North America,1963,26,-3.593552534,-115.5461981,-1.351431302,-3.364251248,22.96798479,-32.99061284,3.206,1.618,79.2,2487,6.3,788137,54.2,68,4,1,2,1,2,2,1,1,2,278,-0.017,-0.096,0.096,-1,-1,0.125,0.125,33,34,33,35,3.73,-0.46,-0.46
st-st,SI,3/7/2026,87.7,-1.41,5.61,"Cuthbert, Cheslor",596144,808721,called_strike,8,Called Strike,F,R,R,NED,NCA,S,0,0,-1.3,1.15,-0.019233575,1.929235578,0,4,Top,Trent Thomas,AUS,Asia,1975,34,6.074279847,-127.4480683,-4.936382811,-15.44398784,27.62051978,-18.79605201,3.255,1.643,87.8,2034,6.6,788108,53.93,29,1,1,0,0,1,0,1,0,1,214,0.004,-0.059,0.059,1,-1,0.623,0.377,36,33,36,34,1.83,1.3,1.3
st-st,CH,3/7/2026,81.2,2.92,5.15,"Sung, Cheng-Hui",830723,667766,called_strike,7,Called Strike,F,R,L,CZE,TPE,S,3,0,0.61,0.81,-0.497995789,1.920359312,1,4,Top,Ruben Ramos,PUR,North America,0,11,-8.762621283,-118.0445841,-2.007062021,7.294959251,21.32140294,-24.41244347,3.21,1.62,81.7,1870,6.6,788117,53.92,33,4,0,6,6,0,6,0,6,0,118,0.001,-0.066,0.066,-6,6,0.044,0.956,36,23,37,24,2.64,0.61,-0.61
st-st,FF,3/7/2026,91.8,1.58,6.18,"Solano, Donovan",456781,809840,called_strike,8,Called Strike,F,R,L,CAN,COL,S,1,0,0.67,1.49,-0.1703705,1.748505495,2,8,Top,Junior Valentine,USA,North America,1987,4,-5.834024061,-133.4782443,-8.395194562,9.169203863,26.67833211,-12.78414565,3.19,1.46,91.9,2090,6.2,788138,54.25,64,2,4,2,2,4,2,4,2,4,140,0.005,-0.053,0.053,2,-2,0.891,0.109,23,38,24,39,1.21,0.67,-0.67
st-st,FC,3/7/2026,87.1,-2.98,5.6,"Solano, Donovan",456781,659418,called_strike,9,Called Strike,F,R,R,CAN,COL,S,0,0,0.08,0.34,0.592250428,1.730971471,2,6,Top,Junior Valentine,USA,North America,1987,4,8.359493934,-126.6032525,-3.607939889,-0.870007292,25.76121587,-27.9696759,3.19,1.46,87.7,2245,6.7,788138,53.8,46,1,3,1,1,3,1,3,1,3,183,0.002,-0.051,0.051,2,-2,0.832,0.168,27,38,28,39,2.67,-0.08,-0.08
st-st,ST,3/7/2026,71.4,-2.25,4.02,"Gomes, Gabriel",806238,689690,called_strike,9,Called Strike,F,R,R,ITA,BRA,S,0,0,1.25,0.13,0.736323373,1.640204889,2,6,Top,Chun Il Soo,KOR,Asia,1968,30,3.721872216,-103.7498349,2.987223662,8.312249664,19.04399818,-32.05039088,3.076,1.553,72.5,2280,7.4,788126,53.07,39,1,0,0,0,0,0,0,0,0,78,0.003,-0.051,0.051,0,0,0.559,0.441,28,22,28,22,4.39,-1.25,-1.25
st-st,FF,3/7/2026,93.1,-1.45,5.65,"Genda, Sosuke",683821,823559,called_strike,8,Called Strike,F,L,R,JPN,KOR,S,0,0,-0.53,1.78,-0.171669705,1.809947768,1,8,Bot,Todd Tichenor,USA,North America,1976,15,4.402330473,-135.3197656,-7.764722517,-7.473205483,32.66547871,-8.81225889,3.165,1.598,92.7,2315,6.4,788118,54.13,72,1,8,6,8,6,6,8,8,6,200,-0.002,-0.05,0.05,2,2,0.945,0.945,21,33,21,33,0.88,0.53,-0.53
st-st,FF,3/7/2026,93.3,1.91,5.3,"Horwitz, Spencer",687462,645307,called_strike,4,Called Strike,F,L,L,VEN,ISR,S,0,0,1.05,1.24,-0.282750577,2.390281104,0,7,Top,Gabe Morales,USA,North America,1984,10,-7.863751835,-135.5126276,-4.224223303,14.69334767,32.79556419,-16.14507841,3.133,1.581,92.3,2227,6.1,788107,54.43,55,1,10,2,2,10,2,10,2,10,128,0,-0.059,0.059,8,-8,0.996,0.004,29,28,29,29,1.41,1.05,1.05
st-st,CH,3/7/2026,82.7,2.43,4.68,"Black, Tyler",672012,677013,called_strike,7,Called Strike,F,L,L,CAN,COL,S,1,1,1.32,-0.09,-0.616480402,1.85979084,1,3,Bot,Junior Valentine,USA,North America,1987,4,-9.35774287,-120.0793334,0.416089276,14.49157942,21.50823371,-33.38018545,3.23,1.63,82.1,1772,5.8,788138,54.68,27,3,2,1,2,1,1,2,2,1,91,-0.008,-0.077,0.077,1,1,0.702,0.702,31,25,32,26,3.42,1.32,1.32
st-st,FF,3/7/2026,91.6,-1.78,5.94,"Garcia, Maikel",672580,810897,called_strike,2,Called Strike,F,R,R,VEN,ISR,S,1,0,-0.26,1.41,-0.125996744,3.250607355,2,2,Bot,Gabe Morales,USA,North America,1984,10,4.645845985,-133.2292657,-3.731377466,-4.198289354,31.245957,-14.84808445,3.262,1.646,90.3,2356,5.7,788107,54.77,17,2,4,0,4,0,0,4,4,0,203,-0.001,-0.053,0.053,4,4,0.872,0.872,26,26,27,26,1.33,0.26,0.26
st-st,SL,3/7/2026,83.2,-2.44,6.09,"Naylor, Josh",647304,664584,called_strike,7,Called Strike,F,L,R,CAN,COL,S,2,0,0.3,-0.07,-0.385454454,1.716992228,2,8,Bot,Junior Valentine,USA,North America,1987,4,4.026718739,-121.307721,-3.29780724,2.354393652,20.21742775,-32.54650587,3.11,1.57,83.4,2277,6,788138,54.52,73,3,7,2,7,2,2,7,7,2,86,0,-0.062,0.062,5,5,0.995,0.995,31,29,31,29,3.32,-0.3,0.3
st-st,FS,3/7/2026,80.6,-1.32,6.2,"Sosa, Edmundo",624641,687879,called_strike,4,Edmundo Sosa called out on strikes.,F,R,R,PUR,PAN,S,2,2,0.15,-0.02,-0.351529173,2.504063623,2,7,Top,Laz Diaz,USA,North America,1963,26,1.820708316,-117.3343748,-1.254061109,1.058272924,23.41070296,-32.32689632,3.187,1.608,80.1,670,6,788137,54.45,51,5,1,2,2,1,2,1,2,1,232,0.023,-0.241,0.241,-1,1,0.341,0.659,28,30,29,30,3.54,-0.15,-0.15
st-st,ST,3/7/2026,78.1,-1.76,5.86,"Trujillo, Emanuel",693721,823858,called_strike,5,Called Strike,F,R,R,NED,NCA,S,0,0,1.33,0.31,0.045438327,2.647982626,1,2,Top,Trent Thomas,AUS,Asia,1975,34,1.370184647,-113.7852003,-0.387479743,11.20356154,22.06919169,-29.60967848,3.255,1.643,79.1,2071,7,788108,53.48,11,1,0,0,0,0,0,0,0,0,73,0.003,-0.055,0.055,0,0,0.523,0.477,19,24,19,25,3.43,-1.33,-1.33
st-st,SI,3/7/2026,92.9,2.38,6.22,"Marsee, Jakob",805300,622609,called_strike,9,Called Strike,F,L,L,ITA,BRA,S,1,0,1.46,0.63,0.694089769,2.083917947,2,5,Bot,Chun Il Soo,KOR,Asia,1968,30,-7.414961101,-135.0120377,-5.880183411,19.44218468,31.05406373,-23.28472042,3.212,1.621,91.8,2109,5.8,788126,54.69,36,2,0,0,0,0,0,0,0,0,114,-0.006,-0.055,0.055,0,0,0.579,0.579,30,25,31,25,2.03,1.46,1.46
st-st,FF,3/7/2026,93.5,-1.43,5.65,"Makihara, Taisei",611463,823559,called_strike,4,Taisei Makihara called out on strikes. Ukyo Shuto steals (1) 2nd base.,F,L,R,JPN,KOR,S,1,2,-0.74,1.64,-0.694133556,2.181663105,0,8,Bot,Todd Tichenor,USA,North America,1976,15,3.546849697,-135.9974151,-6.597265652,-9.971202838,32.27566581,-10.60386044,3.032,1.53,93.2,2203,6.3,788118,54.15,71,4,8,6,8,6,6,8,8,6,205,-0.001,-0.201,0.201,2,2,0.946,0.946,21,33,21,34,0.99,0.74,-0.74
st-st,CH,3/7/2026,79.6,-2.81,6.06,"Black, Tyler",672012,666123,called_strike,2,Called Strike,F,L,R,CAN,COL,S,0,0,-1.02,0.45,0.216616315,2.868748093,2,1,Bot,Junior Valentine,USA,North America,1987,4,8.618790987,-115.6065236,-0.899490788,-10.71948552,21.1576573,-28.14726519,3.23,1.63,80.8,1205,7.2,788138,53.3,8,1,0,0,0,0,0,0,0,0,239,-0.003,-0.049,0.049,0,0,0.522,0.522,29,25,29,26,3.15,1.02,-1.02
st-st,SL,3/7/2026,85.4,2.71,5.15,"Abreu, Wilyer",677800,641739,called_strike,2,Called Strike,F,L,L,VEN,ISR,S,0,0,-0.06,0.07,-0.149337559,3.081549836,0,7,Bot,Gabe Morales,USA,North America,1984,10,-6.415129361,-124.1647955,1.462584158,0.711946631,25.74352753,-32.01657189,3.117,1.573,84.1,2388,5.5,788107,54.95,59,1,10,2,10,2,2,10,10,2,44,0,-0.059,0.059,8,8,0.998,0.998,31,27,32,27,3.07,-0.06,-0.06
st-st,FF,3/7/2026,94.5,1.91,6.43,"Santos, Jhonny",645308,700842,called_strike,2,Called Strike,F,R,L,PUR,PAN,S,0,0,0.58,1.4,-0.195864881,2.931410513,1,2,Top,Laz Diaz,USA,North America,1963,26,-6.730104565,-137.2486851,-6.292982632,8.967369471,35.09341712,-13.25069619,3.21,1.62,94,2241,6.5,788137,54.02,9,1,0,0,0,0,0,0,0,0,151,0.005,-0.049,0.049,0,0,0.497,0.503,23,29,23,30,1.19,0.58,-0.58
st-st,FS,3/7/2026,79.6,-1.35,6.13,"Sosa, Edmundo",624641,687879,called_strike,4,Called Strike,F,R,R,PUR,PAN,S,2,1,-0.27,0.33,-0.4882769,2.456239268,2,7,Top,Laz Diaz,USA,North America,1963,26,2.400398885,-115.9904781,-1.7945983,-2.907215454,19.97029329,-29.02090714,3.187,1.608,80.1,500,6.4,788137,54.15,51,4,1,2,2,1,2,1,2,1,229,0.005,-0.083,0.083,-1,1,0.336,0.664,28,30,29,30,3.23,0.27,0.27
st-st,CH,3/7/2026,90.4,2.03,5.83,"V?zquez, Christian",543877,665789,called_strike,4,Called Strike,F,R,L,PUR,PAN,S,0,0,1.16,0.74,-0.331292105,2.355825511,2,7,Bot,Laz Diaz,USA,North America,1963,26,-8.354319352,-131.3637916,-4.065527941,15.22791334,30.18504083,-22.89571859,3.037,1.532,90.5,2215,6.6,788137,53.87,55,1,1,2,1,2,2,1,1,2,137,-0.008,-0.049,0.049,-1,-1,0.307,0.307,28,35,28,36,2.07,1.16,-1.16
st-st,FF,3/7/2026,93.5,-2.57,5.52,"Solano, Donovan",456781,647336,called_strike,5,Called Strike,F,R,R,CAN,COL,S,0,0,-0.79,0.99,-0.063202713,2.135426657,0,2,Top,Junior Valentine,USA,North America,1987,4,8.102804816,-135.9619084,-4.965820834,-11.55139087,28.65305696,-19.00128288,3.19,1.46,93.2,2488,6,788138,54.46,9,1,0,0,0,0,0,0,0,0,234,0.003,-0.059,0.059,0,0,0.5,0.5,28,38,29,39,1.61,0.79,0.79
st-st,SL,3/7/2026,79.6,2.42,6.09,"Levenson, Zach",804241,646241,called_strike,2,Called Strike,F,R,L,VEN,ISR,S,0,0,-0.13,-0.76,-0.084043366,3.13345191,1,2,Top,Gabe Morales,USA,North America,1984,10,-5.109324595,-115.8478021,1.867395493,-0.198189243,21.45795757,-39.63607101,3.21,1.62,78.5,2503,5.5,788107,55,12,1,4,0,0,4,0,4,0,4,316,0.002,-0.055,0.055,4,-4,0.859,0.141,29,24,30,24,4.36,-0.13,0.13
st-st,SL,3/7/2026,81.5,-1.43,5.19,"Torres, Gleyber",650402,802363,called_strike,3,Called Strike,F,R,R,VEN,ISR,S,0,1,0.84,0.26,0.655019558,2.840631283,0,4,Bot,Gabe Morales,USA,North America,1984,10,2.962379813,-118.5027958,1.156695202,7.092126739,28.21807129,-30.30651347,3.13,1.579,80.7,2577,6.4,788107,54.15,28,2,4,0,4,0,0,4,4,0,76,-0.001,-0.069,0.069,4,4,0.911,0.911,26,29,27,30,3.25,-0.84,-0.84
st-st,CH,3/7/2026,83,2.36,4.79,"Black, Tyler",672012,677013,called_strike,7,Called Strike,F,L,L,CAN,COL,S,0,0,1.29,0.03,-0.463066569,2.035367016,1,3,Bot,Junior Valentine,USA,North America,1987,4,-8.808633483,-120.668739,0.225010411,14.18777419,20.3422783,-32.09140851,3.23,1.63,82.4,1848,5.7,788138,54.83,27,1,2,1,2,1,1,2,2,1,93,-0.006,-0.055,0.055,1,1,0.704,0.704,31,25,32,26,3.25,1.29,1.29
st-st,FF,3/7/2026,94.5,-2.05,5.83,"Caissie, Owen",683357,627218,called_strike,1,Called Strike,F,L,R,CAN,COL,S,0,0,-0.6,1.28,-0.381822778,2.944527327,0,4,Bot,Junior Valentine,USA,North America,1987,4,5.649966634,-137.488784,-4.536402787,-8.838372914,30.7767894,-15.15079324,3.369,1.7,94.5,2310,6.3,788138,54.18,35,1,3,1,3,1,1,3,3,1,229,-0.002,-0.059,0.059,2,2,0.786,0.786,31,23,31,24,1.28,0.6,-0.6
st-st,FC,3/7/2026,91.1,-0.8,5.52,"Thompson, Trayce",572204,643377,called_strike,1,Trayce Thompson called out on strikes.,F,R,R,USA,GBR,S,3,2,0.41,0.27,-0.310594878,3.125040154,2,8,Top,Alex Tosi,CAN,North America,1988,3.5,0.332794337,-132.7697428,-0.542129964,4.729947231,28.57971299,-29.06036583,3.34,1.66,91.5,2789,6.5,788127,54.05,66,6,9,1,1,9,1,9,1,9,151,0,-0.328,0.328,8,-8,0.999,0.001,31,35,32,35,2.47,-0.41,-0.41
st-st,FF,3/7/2026,97.1,1.81,6.42,"Robinson, Kristian",677565,669373,called_strike,7,Called Strike,F,R,L,USA,GBR,S,0,1,0.43,1.79,-0.32354042,1.981693544,0,2,Top,Alex Tosi,CAN,North America,1988,3.5,-6.617656865,-141.0773894,-10.27977379,7.197973941,29.70381227,-6.088055278,3.333,1.682,97.2,2409,6.2,788127,54.26,8,2,0,1,1,0,1,0,1,0,147,0.004,-0.069,0.069,-1,1,0.4,0.6,29,25,30,26,0.62,0.43,-0.43
st-st,SI,3/7/2026,96.2,-2.79,6.02,"Bregman, Alex",608324,681501,called_strike,6,Called Strike,F,R,R,USA,GBR,S,0,0,-1.11,1.4,0.40653345,2.331025534,0,6,Bot,Alex Tosi,CAN,North America,1988,3.5,11.01410938,-139.5338891,-7.221738116,-17.04763037,32.19315376,-12.36527822,3.126,1.578,96.7,2319,6.8,788127,53.69,50,1,5,1,5,1,1,5,5,1,224,-0.001,-0.057,0.057,4,4,0.978,0.978,28,32,29,32,1.08,1.11,1.11
st-st,ST,3/7/2026,83.7,2.2,5.35,"Cervinka, Martin",693975,801179,called_strike,4,Called Strike,F,R,L,CZE,TPE,S,0,0,-0.44,-0.22,-0.435683547,2.286448769,1,4,Bot,Ruben Ramos,PUR,North America,0,11,-5.127015664,-121.7965367,0.000113959,-3.31771668,24.24148842,-34.59902125,3.388,1.71,83.6,2521,6.2,788117,54.26,39,1,0,8,0,8,8,0,0,8,285,-0.001,-0.049,0.049,-8,-8,0.022,0.022,22,29,23,29,3.48,-0.44,0.44
st-st,SL,3/7/2026,86.1,1.91,5.36,"Bader, Harrison",664056,645307,called_strike,6,Called Strike,F,R,L,VEN,ISR,S,3,1,-0.54,-0.03,0.2998075,2.61126136,2,6,Top,Gabe Morales,USA,North America,1984,10,-2.655657762,-125.2997117,0.011462074,-5.121350478,27.05926605,-32.6762729,3.161,1.595,86,2296,6.4,788107,54.11,45,5,5,2,2,5,2,5,2,5,212,0.003,-0.093,0.093,3,-3,0.897,0.103,29,32,29,32,3.12,-0.54,0.54
st-st,SI,3/7/2026,91.4,-2.19,6.06,"Marsee, Jakob",805300,517209,called_strike,4,Called Strike,F,L,R,ITA,BRA,S,3,1,-1.23,1.27,-0.392224449,2.697957303,1,7,Bot,Chun Il Soo,KOR,Asia,1968,30,7.131770127,-132.7236824,-5.039330464,-16.09048098,32.5894017,-16.31245136,3.212,1.621,90.3,2591,6.1,788126,54.4,52,5,3,0,3,0,0,3,3,0,222,-0.001,-0.106,0.106,3,3,0.938,0.938,37,25,38,25,1.5,1.23,-1.23
st-st,CH,3/7/2026,80.1,1.77,5.95,"Bichette Jr., Dante",605142,691951,called_strike,3,Called Strike,F,R,L,ITA,BRA,S,0,0,0.88,0.86,0.663262287,2.95825529,0,2,Top,Chun Il Soo,KOR,Asia,1968,30,-4.061541503,-116.5253267,-1.273690487,8.814729483,23.7786762,-24.38291927,3.299,1.665,79,1938,5.7,788126,54.8,9,1,0,0,0,0,0,0,0,0,101,0.003,-0.059,0.059,0,0,0.5,0.5,24,33,25,34,2.72,0.88,-0.88
st-st,CU,3/7/2026,83,-1.41,6.19,"Bichette Jr., Dante",605142,700669,called_strike,6,Dante Bichette Jr. called out on strikes.,F,R,R,ITA,BRA,S,3,2,0.19,-1.32,0.356723713,2.764938801,1,7,Top,Chun Il Soo,KOR,Asia,1968,30,3.598058401,-120.7565537,1.510742625,1.062686683,25.00087817,-45.55102364,3.299,1.665,82.5,2611,6.1,788126,54.38,48,6,2,0,0,2,0,2,0,2,25,0.055,-0.351,0.351,2,-2,0.799,0.201,26,33,26,34,4.64,-0.19,-0.19
st-st,FF,3/7/2026,89.6,-1.92,6.06,"O'Neill, Tyler",641933,666123,called_strike,5,Called Strike,F,R,R,CAN,COL,S,3,1,-0.54,1.74,-0.025651535,2.170873293,2,1,Bot,Junior Valentine,USA,North America,1987,4,5.867121922,-130.1139084,-7.158569681,-7.418096911,29.44934219,-11.15112908,3.097,1.563,90.6,2178,7.2,788138,53.29,7,5,0,0,0,0,0,0,0,0,202,-0.003,-0.093,0.093,0,0,0.515,0.515,29,31,29,31,1.13,0.54,0.54
st-st,CH,3/7/2026,89.1,-1.81,5.36,"Ara?z, Jonathan",660620,703106,called_strike,8,Called Strike,F,L,R,PUR,PAN,S,0,0,-1.36,0.1,-0.230931874,1.518794226,2,6,Top,Laz Diaz,USA,North America,1963,26,6.782129144,-129.5793848,-3.419897775,-16.71853404,26.29664826,-30.56810083,3.37,1.57,89.9,2095,6.7,788137,53.78,42,1,0,2,2,0,2,0,2,0,251,0.003,-0.049,0.049,-2,2,0.242,0.758,27,27,28,28,2.77,1.36,-1.36
st-st,FC,3/7/2026,89.3,-2.09,5.3,"Gregorius, Didi",544369,541640,called_strike,5,Called Strike,F,L,R,NED,NCA,S,0,0,0.03,1.23,-0.188486205,2.172882205,2,1,Bot,Trent Thomas,AUS,Asia,1975,34,4.54354684,-129.9779211,-4.053743773,-0.640332429,29.56425432,-17.57583576,3.27,1.62,88.8,2507,6.1,788108,54.37,9,1,0,0,0,0,0,0,0,0,198,-0.006,-0.052,0.052,0,0,0.543,0.543,36,36,36,36,1.64,-0.03,0.03
st-st,CU,3/7/2026,71.8,-1.27,6.01,"Lin, An-Ko",838360,693972,called_strike,1,Called Strike,F,L,R,CZE,TPE,S,0,0,0.47,-0.62,-0.773276742,2.840793653,1,7,Top,Ruben Ramos,PUR,North America,0,11,0.165303886,-104.4645634,2.529109196,3.411827415,17.77777819,-37.35213491,3.21,1.62,72.3,2147,6.7,788117,53.76,65,1,0,14,14,0,14,0,14,0,24,0,-0.049,0.049,-14,14,0.001,0.999,27,29,28,29,5.05,-0.47,0.47
st-st,CH,3/7/2026,79.6,1.73,5.85,"Bichette Jr., Dante",605142,691951,called_strike,9,Called Strike,F,R,L,ITA,BRA,S,0,0,1.2,1.16,0.288949017,1.631410641,2,1,Top,Chun Il Soo,KOR,Asia,1968,30,-5.367979548,-115.75721,-4.426160836,11.76202474,22.58289544,-21.10518127,3.299,1.665,78.9,2069,6,788126,54.53,4,1,0,0,0,0,0,0,0,0,108,0.003,-0.049,0.049,0,0,0.526,0.474,24,33,25,34,2.45,1.2,-1.2
st-st,FF,3/7/2026,87.6,-3.28,4.1,"Maciel, Gabriel",670622,689690,called_strike,6,Called Strike,F,L,R,ITA,BRA,S,0,0,-1.24,0.87,0.531036484,2.151280733,1,6,Top,Chun Il Soo,KOR,Asia,1968,30,11.87805554,-127.0317233,-0.160259305,-15.89623204,26.30298491,-22.96873501,3.032,1.53,88.9,2472,7.3,788126,53.21,38,1,0,0,0,0,0,0,0,0,229,0.004,-0.055,0.055,0,0,0.534,0.466,28,27,28,27,2.12,1.24,-1.24
st-st,FF,3/7/2026,92.3,-1.42,5.71,"Makihara, Taisei",611463,823559,called_strike,2,Called Strike,F,L,R,JPN,KOR,S,0,0,0.03,1.75,-0.044952787,2.944525896,0,8,Bot,Todd Tichenor,USA,North America,1976,15,3.381359679,-134.2239464,-4.824539724,-0.388013562,31.70831265,-10.26460592,3.032,1.53,91.8,2274,6.3,788118,54.24,71,1,8,6,8,6,6,8,8,6,199,-0.001,-0.054,0.054,2,2,0.948,0.948,21,33,21,34,0.95,-0.03,0.03
st-st,CH,3/7/2026,74.3,-3.03,3.25,"Suzuki, Seiya",673548,808978,called_strike,4,Called Strike,F,R,R,JPN,KOR,S,3,1,-1.19,-0.83,-0.729134281,2.152872407,1,1,Bot,Todd Tichenor,USA,North America,1976,15,6.85338145,-107.6932509,6.82213369,-10.50137447,19.68954828,-40.16942541,3.178,1.604,74.9,2016,7,788118,53.46,10,5,0,3,0,3,3,0,0,3,310,-0.006,-0.077,0.077,-3,-3,0.294,0.294,34,31,35,32,5.01,1.19,1.19
st-st,FF,3/7/2026,92.2,2.5,6.14,"Horwitz, Spencer",687462,646241,called_strike,7,Called Strike,F,L,L,VEN,ISR,S,1,0,0.63,1.67,-0.541245944,1.645561334,0,2,Top,Gabe Morales,USA,North America,1984,10,-8.871455143,-133.6300997,-8.825735486,9.562478402,32.1474703,-10.33849149,3.133,1.581,90.5,2355,5.7,788107,54.79,11,2,4,0,0,4,0,4,0,4,151,0.004,-0.072,0.072,4,-4,0.839,0.161,29,28,30,29,1.06,0.63,0.63
st-st,FC,3/7/2026,91.6,-0.79,5.51,"Thompson, Trayce",572204,643377,called_strike,5,Called Strike,F,R,R,USA,GBR,S,2,1,0.42,0.33,-0.144385661,2.629963755,2,8,Top,Alex Tosi,CAN,North America,1988,3.5,0.67410662,-133.4051494,-1.966651315,4.889684137,28.7477246,-27.97801889,3.34,1.66,91.9,2735,6.4,788127,54.07,66,4,9,1,1,9,1,9,1,9,173,0,-0.082,0.082,8,-8,0.999,0.001,31,35,32,35,2.38,-0.42,-0.42
